"","web_url","pub_date","candidate","year"
"26","https://www.nytimes.com/1968/11/04/archives/campaign-in-state-is-ending-quietly-an-easy-triumph-for-javits.html","1968-11-04T05:00:00+0000","Richard+Nixon",1968
"27","https://www.nytimes.com/1968/11/03/archives/akron-papers-poll-gives-ohio-to-nixon.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"28","https://www.nytimes.com/1968/11/03/archives/the-campaign-prisoner-of-a-war-10000-miles-away.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"29","https://www.nytimes.com/1968/11/03/archives/4-of-8-ivy-league-papers-back-humphrey-reluctantly.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"30","https://www.nytimes.com/1968/11/03/archives/suffolk-has-eyes-on-conservatives-they-may-play-vital-role-in.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"31","https://www.nytimes.com/1968/11/03/archives/olympic-boxing-champion-is-used-as-symbol-by-both-major-candidates.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"32","https://www.nytimes.com/1968/11/03/archives/the-twilight-of-a-president-the-twilight-of-a-president.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"33","https://www.nytimes.com/1968/11/03/archives/ribicoff-and-may-appeal-for-votes-appear-on-tv-in-hartford-as.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"34","https://www.nytimes.com/1968/11/03/archives/nixon-man-discusses-tax-reform.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"35","https://www.nytimes.com/1968/11/03/archives/humphrey-here-bids-faithful-return-humphrey-tours-the-city.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"36","https://www.nytimes.com/1968/11/03/archives/9-minor-parties-challenge-top-3-one-backs-fair-treatment-of.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"37","https://www.nytimes.com/1968/11/03/archives/2-in-westchester-assess-election-2-party-chiefs-agree-key-is-the.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"38","https://www.nytimes.com/1968/11/03/archives/finance-reports-of-gop-are-late-partys-campaign-spending-may-be.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"39","https://www.nytimes.com/1968/11/03/archives/conservative-majority.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"40","https://www.nytimes.com/1968/11/03/archives/louisiana-voters-like-boggs-and-long-but-not-humphrey.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"41","https://www.nytimes.com/1968/11/03/archives/wilkins-honored-in-south-carolina-officials-at-dinner-praise-him.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"42","https://www.nytimes.com/1968/11/03/archives/observer-the-herbie-awards.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"43","https://www.nytimes.com/1968/11/03/archives/bellmon-assails-monroney-move-links-air-force-base-raises-to-his.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"44","https://www.nytimes.com/1968/11/03/archives/politics-immediacy-not-campaign-tracts-can-determine-a-presidents-a.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"45","https://www.nytimes.com/1968/11/03/archives/a-gap-is-in-the-eye-of-the-beholder.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"46","https://www.nytimes.com/1968/11/03/archives/nixon-in-texas-sharpens-his-attack-nixon-scores-indulgence.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"47","https://www.nytimes.com/1968/11/03/archives/war-protest-in-capital.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"48","https://www.nytimes.com/1968/11/03/archives/nixon-backed-by-ascoli-and-by-robert-murphy.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"49","https://www.nytimes.com/1968/11/03/archives/politics-in-brief.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"50","https://www.nytimes.com/1968/11/03/archives/william-randolph-hearst-jr-endorses-humphrey-ticket.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"51","https://www.nytimes.com/1968/11/03/archives/national-press-club-poll-sees-nixon-the-winner.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"52","https://www.nytimes.com/1968/11/03/archives/gop-expecting-3seat-gain-here-larger-state-delegation-in-congress.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"53","https://www.nytimes.com/1968/11/03/archives/close-humphreynixon-race-expected-in-state.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"54","https://www.nytimes.com/1968/11/03/archives/the-nations-choice.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"55","https://www.nytimes.com/1968/11/03/archives/security-gap.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"56","https://www.nytimes.com/1968/11/03/archives/tv-political-ads-found-milder-panel-reports-few-complaint.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"57","https://www.nytimes.com/1968/11/03/archives/republicans-seek-sweep-in-nassau-they-hope-big-nixon-victory-will.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"58","https://www.nytimes.com/1968/11/03/archives/democrats-fear-saigons-boycott-may-cost-votes-find-possibility-of.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"59","https://www.nytimes.com/1968/11/03/archives/11-saigon-senators-voice-hope-for-a-nixon-victory.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"60","https://www.nytimes.com/1968/11/03/archives/the-outlook-maybe-closer-than-anyone-expected.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"61","https://www.nytimes.com/1968/11/03/archives/editorial-article-1-no-title.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"62","https://www.nytimes.com/1968/11/03/archives/health-as-election-issue-humphrey-would-extend-medicare-but-his.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"63","https://www.nytimes.com/1968/11/03/archives/in-the-nation-anything-can-happen.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"64","https://www.nytimes.com/1968/11/03/archives/muskie-tells-crowds-in-maine-were-gaining-reluctant-to-predict.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"65","https://www.nytimes.com/1968/11/03/archives/article-1-no-title.html","1968-11-03T05:00:00+0000","Richard+Nixon",1968
"66","https://www.nytimes.com/1968/11/02/archives/2-rivals-in-the-24th-bank-on-fino-biaggi-mantovani-see-popularity.html","1968-11-02T05:00:00+0000","Richard+Nixon",1968
"67","https://www.nytimes.com/1968/11/02/archives/the-costliest-campaign.html","1968-11-02T05:00:00+0000","Richard+Nixon",1968
"68","https://www.nytimes.com/1968/11/02/archives/superiority-for-what.html","1968-11-02T05:00:00+0000","Richard+Nixon",1968
"69","https://www.nytimes.com/1968/11/02/archives/nixon-gains-endorsement-of-boston-herald-traveler.html","1968-11-02T05:00:00+0000","Richard+Nixon",1968
"70","https://www.nytimes.com/1968/11/02/archives/nixon-birthplace-safe-for-gop.html","1968-11-02T05:00:00+0000","Richard+Nixon",1968
"71","https://www.nytimes.com/1968/11/02/archives/lemay-loses-his-50000-job-because-he-runs-with-wallace-lemay-is.html","1968-11-02T05:00:00+0000","Richard+Nixon",1968
"72","https://www.nytimes.com/1968/11/02/archives/middle-class-revolt-attacks-on-lindsay-laid-to-a-feeling-of-neglect.html","1968-11-02T05:00:00+0000","Richard+Nixon",1968
"73","https://www.nytimes.com/1968/11/02/archives/g-o-p-likes-her-parties-but-not-those-skirts.html","1968-11-02T05:00:00+0000","Richard+Nixon",1968
"74","https://www.nytimes.com/1968/11/02/archives/lifeanddeath-issue.html","1968-11-02T05:00:00+0000","Richard+Nixon",1968
"75","https://www.nytimes.com/1968/11/02/archives/bombs-and-dollars-limited-economic-impact-is-seen-from-end-of.html","1968-11-02T05:00:00+0000","Richard+Nixon",1968
"76","https://www.nytimes.com/1968/11/02/archives/nixon-links-rival-to-security-gap-terms-humphrey-a-fuzzy-thinker.html","1968-11-02T05:00:00+0000","Richard+Nixon",1968
"77","https://www.nytimes.com/1968/11/02/archives/10000-in-chicago-cheer-wallace-candidate-gets-a-20minute-ovation-in.html","1968-11-02T05:00:00+0000","Richard+Nixon",1968
"78","https://www.nytimes.com/1968/11/02/archives/politics-jersey-democrats-though-more-hopeful-now-still-worried-by.html","1968-11-02T05:00:00+0000","Richard+Nixon",1968
"79","https://www.nytimes.com/1968/11/02/archives/humphrey-greeted-by-daley-but-hails-partys-dissenters-humphrey.html","1968-11-02T05:00:00+0000","Richard+Nixon",1968
"80","https://www.nytimes.com/1968/11/02/archives/romney-cautions-on-johnson-move-urges-americans-not-to-be.html","1968-11-02T05:00:00+0000","Richard+Nixon",1968
"81","https://www.nytimes.com/1968/11/02/archives/jews-heartened.html","1968-11-02T05:00:00+0000","Richard+Nixon",1968
"82","https://www.nytimes.com/1968/11/02/archives/harris-poll-gives-nixon-4037-lead-humphrey-gains-2-points-over.html","1968-11-02T05:00:00+0000","Richard+Nixon",1968
"83","https://www.nytimes.com/1968/11/02/archives/muskie-asserts-halt-in-bombing-was-not-timed-for-the-election.html","1968-11-02T05:00:00+0000","Richard+Nixon",1968
"84","https://www.nytimes.com/1968/11/01/archives/nixon-and-peace.html","1968-11-01T05:00:00+0000","Richard+Nixon",1968
"85","https://www.nytimes.com/1968/11/01/archives/survey-indicates-wallaces-momentum-has-slowed-in-the-south.html","1968-11-01T05:00:00+0000","Richard+Nixon",1968
"86","https://www.nytimes.com/1968/11/01/archives/pronixon-appeal-to-rabbis-scored-2-jewish-clergymen-call-it-crude.html","1968-11-01T05:00:00+0000","Richard+Nixon",1968
"87","https://www.nytimes.com/1968/11/01/archives/in-white-and-black-philadelphia-wards-voters-are-undecided-27-in-a.html","1968-11-01T05:00:00+0000","Richard+Nixon",1968
"88","https://www.nytimes.com/1968/11/01/archives/ethnic-identities-and-communism-lead-issues-in-2-bronx-races-negro.html","1968-11-01T05:00:00+0000","Richard+Nixon",1968
"89","https://www.nytimes.com/1968/11/01/archives/wallace-told-of-johnson-action-hopes-for-an-honorable-peace.html","1968-11-01T05:00:00+0000","Richard+Nixon",1968
"90","https://www.nytimes.com/1968/11/01/archives/politics-gallup-poll-says-election-tuesday-will-set-record-with-75.html","1968-11-01T05:00:00+0000","Richard+Nixon",1968
"91","https://www.nytimes.com/1968/11/01/archives/mrs-king-returns-on-top-of-world-shes-given-trophy-as-no-1-woman.html","1968-11-01T05:00:00+0000","Richard+Nixon",1968
"92","https://www.nytimes.com/1968/11/01/archives/javitss-spending-is-put-at-844655-buckley-outlay-115366-odwyer-late.html","1968-11-01T05:00:00+0000","Richard+Nixon",1968
"93","https://www.nytimes.com/1968/11/01/archives/article-4-no-title.html","1968-11-01T05:00:00+0000","Richard+Nixon",1968
"94","https://www.nytimes.com/1968/11/01/archives/nixon-hopes-johnson-step-will-aid-the-talks-in-paris-nixon-hopes.html","1968-11-01T05:00:00+0000","Richard+Nixon",1968
"95","https://www.nytimes.com/1968/11/01/archives/muskie-cautions-on-bombing-halt-warns-road-to-peace-may-still-be.html","1968-11-01T05:00:00+0000","Richard+Nixon",1968
"96","https://www.nytimes.com/1968/11/01/archives/humphrey-drums-on-trust-theme-calls-on-partys-disaffected-to-rally.html","1968-11-01T05:00:00+0000","Richard+Nixon",1968
"97","https://www.nytimes.com/1968/11/01/archives/doves-and-hawks-divided-on-johnsons-move.html","1968-11-01T05:00:00+0000","Richard+Nixon",1968
"98","https://www.nytimes.com/1968/11/01/archives/impact-on-campaign-bombing-halt-likely-to-aid-humphrey-only-a.html","1968-11-01T05:00:00+0000","Richard+Nixon",1968
"99","https://www.nytimes.com/1968/11/01/archives/even-secure-negroes-expect-few-gains-despite-winner.html","1968-11-01T05:00:00+0000","Richard+Nixon",1968
"100","https://www.nytimes.com/1968/11/01/archives/paper-in-south-carolina-gives-support-to-nixon.html","1968-11-01T05:00:00+0000","Richard+Nixon",1968
"101","https://www.nytimes.com/1968/11/04/archives/voters-in-new-york-city-will-be-facing-a-long-but-relatively-simple.html","1968-11-04T05:00:00+0000","Hubert+Humphrey",1968
"102","https://www.nytimes.com/1968/11/04/archives/nixon-ahead-4240-in-final-gallup-poll-nixon-ahead-4240-in-gallup.html","1968-11-04T05:00:00+0000","Hubert+Humphrey",1968
"103","https://www.nytimes.com/1968/11/04/archives/defeat-and-reform.html","1968-11-04T05:00:00+0000","Hubert+Humphrey",1968
"104","https://www.nytimes.com/1968/11/04/archives/johnson-hails-humphrey-at-rally-in-astrodome.html","1968-11-04T05:00:00+0000","Hubert+Humphrey",1968
"105","https://www.nytimes.com/1968/11/04/archives/obrien-says-polls-confirm-new-gains.html","1968-11-04T05:00:00+0000","Hubert+Humphrey",1968
"106","https://www.nytimes.com/1968/11/04/archives/carolina-negroes-cool-to-hollings-resent-senators-opposition-to.html","1968-11-04T05:00:00+0000","Hubert+Humphrey",1968
"107","https://www.nytimes.com/1968/11/04/archives/the-underlying-issues.html","1968-11-04T05:00:00+0000","Hubert+Humphrey",1968
"108","https://www.nytimes.com/1968/11/04/archives/corporate-earnings-up-12-in-3d-period-company-profits-climb-in.html","1968-11-04T05:00:00+0000","Hubert+Humphrey",1968
"109","https://www.nytimes.com/1968/11/03/archives/the-campaign-prisoner-of-a-war-10000-miles-away.html","1968-11-03T05:00:00+0000","Hubert+Humphrey",1968
"110","https://www.nytimes.com/1968/11/03/archives/the-twilight-of-a-president-the-twilight-of-a-president.html","1968-11-03T05:00:00+0000","Hubert+Humphrey",1968
"111","https://www.nytimes.com/1968/11/03/archives/humphrey-here-bids-faithful-return-humphrey-tours-the-city.html","1968-11-03T05:00:00+0000","Hubert+Humphrey",1968
"112","https://www.nytimes.com/1968/11/03/archives/odwyer-joins-with-humphrey-for-tour-here-and-in-suburbs.html","1968-11-03T05:00:00+0000","Hubert+Humphrey",1968
"113","https://www.nytimes.com/1968/11/03/archives/conservative-majority.html","1968-11-03T05:00:00+0000","Hubert+Humphrey",1968
"114","https://www.nytimes.com/1968/11/03/archives/wilkins-honored-in-south-carolina-officials-at-dinner-praise-him.html","1968-11-03T05:00:00+0000","Hubert+Humphrey",1968
"115","https://www.nytimes.com/1968/11/03/archives/observer-the-herbie-awards.html","1968-11-03T05:00:00+0000","Hubert+Humphrey",1968
"116","https://www.nytimes.com/1968/11/03/archives/politics-immediacy-not-campaign-tracts-can-determine-a-presidents-a.html","1968-11-03T05:00:00+0000","Hubert+Humphrey",1968
"117","https://www.nytimes.com/1968/11/03/archives/humphrey-is-backed-by-100-businessmen.html","1968-11-03T05:00:00+0000","Hubert+Humphrey",1968
"118","https://www.nytimes.com/1968/11/03/archives/agnew-charges-left-is-favored-says-vice-president-sides-with.html","1968-11-03T05:00:00+0000","Hubert+Humphrey",1968
"119","https://www.nytimes.com/1968/11/03/archives/nixon-in-texas-sharpens-his-attack-nixon-scores-indulgence.html","1968-11-03T05:00:00+0000","Hubert+Humphrey",1968
"120","https://www.nytimes.com/1968/11/03/archives/nixon-backed-by-ascoli-and-by-robert-murphy.html","1968-11-03T05:00:00+0000","Hubert+Humphrey",1968
"121","https://www.nytimes.com/1968/11/03/archives/dick-hatcher-is-definitely-a-soul-mayor-soul-mayor.html","1968-11-03T05:00:00+0000","Hubert+Humphrey",1968
"122","https://www.nytimes.com/1968/11/03/archives/to-the-polls.html","1968-11-03T05:00:00+0000","Hubert+Humphrey",1968
"123","https://www.nytimes.com/1968/11/03/archives/william-randolph-hearst-jr-endorses-humphrey-ticket.html","1968-11-03T05:00:00+0000","Hubert+Humphrey",1968
"124","https://www.nytimes.com/1968/11/03/archives/close-humphreynixon-race-expected-in-state.html","1968-11-03T05:00:00+0000","Hubert+Humphrey",1968
"125","https://www.nytimes.com/1968/11/03/archives/the-nations-choice.html","1968-11-03T05:00:00+0000","Hubert+Humphrey",1968
"126","https://www.nytimes.com/1968/11/03/archives/tv-political-ads-found-milder-panel-reports-few-complaint.html","1968-11-03T05:00:00+0000","Hubert+Humphrey",1968
"127","https://www.nytimes.com/1968/11/03/archives/the-outlook-maybe-closer-than-anyone-expected.html","1968-11-03T05:00:00+0000","Hubert+Humphrey",1968
"128","https://www.nytimes.com/1968/11/03/archives/editorial-article-1-no-title.html","1968-11-03T05:00:00+0000","Hubert+Humphrey",1968
"129","https://www.nytimes.com/1968/11/03/archives/humphrey-backed.html","1968-11-03T05:00:00+0000","Hubert+Humphrey",1968
"130","https://www.nytimes.com/1968/11/03/archives/campaign-credits.html","1968-11-03T05:00:00+0000","Hubert+Humphrey",1968
"131","https://www.nytimes.com/1968/11/02/archives/the-costliest-campaign.html","1968-11-02T05:00:00+0000","Hubert+Humphrey",1968
"132","https://www.nytimes.com/1968/11/02/archives/odwyer-backs-humphrey-as-result-of-bombing-halt-democratic.html","1968-11-02T05:00:00+0000","Hubert+Humphrey",1968
"133","https://www.nytimes.com/1968/11/02/archives/lifeanddeath-issue.html","1968-11-02T05:00:00+0000","Hubert+Humphrey",1968
"134","https://www.nytimes.com/1968/11/02/archives/romney-cautions-on-johnson-move-urges-americans-not-to-be.html","1968-11-02T05:00:00+0000","Hubert+Humphrey",1968
"135","https://www.nytimes.com/1968/11/02/archives/humphreys-land-purchase.html","1968-11-02T05:00:00+0000","Hubert+Humphrey",1968
"136","https://www.nytimes.com/1968/11/02/archives/the-campaign-europe.html","1968-11-02T05:00:00+0000","Hubert+Humphrey",1968
"137","https://www.nytimes.com/1968/11/02/archives/bomb-halt-buoys-humphrey-but-effect-is-unclear.html","1968-11-02T05:00:00+0000","Hubert+Humphrey",1968
"138","https://www.nytimes.com/1968/11/01/archives/abernathy-urges-negroes-to-vote-for-humphrey.html","1968-11-01T05:00:00+0000","Hubert+Humphrey",1968
"139","https://www.nytimes.com/1968/11/01/archives/vietnam-the-pause-and-politics.html","1968-11-01T05:00:00+0000","Hubert+Humphrey",1968
"140","https://www.nytimes.com/1968/11/01/archives/farmer-backs-humphrey.html","1968-11-01T05:00:00+0000","Hubert+Humphrey",1968
"141","https://www.nytimes.com/1968/11/01/archives/laggards-for-humphrey.html","1968-11-01T05:00:00+0000","Hubert+Humphrey",1968
"142","https://www.nytimes.com/1968/11/01/archives/humphrey-drums-on-trust-theme-calls-on-partys-disaffected-to-rally.html","1968-11-01T05:00:00+0000","Hubert+Humphrey",1968
"143","https://www.nytimes.com/1968/11/01/archives/aides-of-mcarthy-protest-his-plans-to-back-humphrey.html","1968-11-01T05:00:00+0000","Hubert+Humphrey",1968
"144","https://www.nytimes.com/1968/10/31/archives/christian-science-monitor-says-nixon-wins-in-survey.html","1968-10-31T05:00:00+0000","Hubert+Humphrey",1968
"145","https://www.nytimes.com/1968/10/31/archives/electoral-pact-pushed-by-nixon-he-bids-humphrey-support-popular.html","1968-10-31T05:00:00+0000","Hubert+Humphrey",1968
"146","https://www.nytimes.com/1968/10/31/archives/punditry-is-part-of-diplomats-job-envoys-send-home-reports.html","1968-10-31T05:00:00+0000","Hubert+Humphrey",1968
"147","https://www.nytimes.com/1968/10/31/archives/a-correction.html","1968-10-31T05:00:00+0000","Hubert+Humphrey",1968
"148","https://www.nytimes.com/1968/10/31/archives/in-the-nation-apathy-on-seventh-avenue.html","1968-10-31T05:00:00+0000","Hubert+Humphrey",1968
"149","https://www.nytimes.com/1968/10/31/archives/humphrey-exhorts-his-backers-here-to-get-out-big-vote-humphrey.html","1968-10-31T05:00:00+0000","Hubert+Humphrey",1968
"150","https://www.nytimes.com/1968/10/31/archives/ewald-paid-taxes.html","1968-10-31T05:00:00+0000","Hubert+Humphrey",1968
"151","https://www.nytimes.com/1968/10/31/archives/st-louis-reserve-chief-criticizes-the-federal-board-reserve.html","1968-10-31T05:00:00+0000","Hubert+Humphrey",1968
"152","https://www.nytimes.com/1968/10/31/archives/vice-president-asserts-report-on-land-in-minnesota-is-bunk.html","1968-10-31T05:00:00+0000","Hubert+Humphrey",1968
"153","https://www.nytimes.com/1968/10/31/archives/odwyer-ending-upstate-drive-scornful-of-late-razzledazzle.html","1968-10-31T05:00:00+0000","Hubert+Humphrey",1968
"154","https://www.nytimes.com/1968/10/31/archives/a-kaffeeklatsch-for-mrs-humphrey-at-sutton-place-penthouse.html","1968-10-31T05:00:00+0000","Hubert+Humphrey",1968
"155","https://www.nytimes.com/1968/10/30/archives/humphrey-campaigns-like-the-happy-warrior-of-other-years.html","1968-10-30T05:00:00+0000","Hubert+Humphrey",1968
"156","https://www.nytimes.com/1968/10/30/archives/mcarthy-backs-humphrey-race-his-plans-vague-senator-says-he-wont.html","1968-10-30T05:00:00+0000","Hubert+Humphrey",1968
"157","https://www.nytimes.com/1968/10/30/archives/senators-statement-backing-humphrey.html","1968-10-30T05:00:00+0000","Hubert+Humphrey",1968
"158","https://www.nytimes.com/1968/10/30/archives/amex-prices-drop-as-trading-eases-performance-is-the-worst-in-last.html","1968-10-30T05:00:00+0000","Hubert+Humphrey",1968
"159","https://www.nytimes.com/1968/10/30/archives/agnew-sees-peril-in-wallace-vote-warning-is-given-by-gop-nominee-in.html","1968-10-30T05:00:00+0000","Hubert+Humphrey",1968
"160","https://www.nytimes.com/1968/10/30/archives/agnew-presses-times-to-retract-critical-editorials.html","1968-10-30T05:00:00+0000","Hubert+Humphrey",1968
"161","https://www.nytimes.com/1968/10/30/archives/nixon-permits-a-protest-then-replies-to-students-nixon-hears-out.html","1968-10-30T05:00:00+0000","Hubert+Humphrey",1968
"162","https://www.nytimes.com/1968/10/30/archives/dairymans-kin-deny-gift.html","1968-10-30T05:00:00+0000","Hubert+Humphrey",1968
"163","https://www.nytimes.com/1968/10/30/archives/happy-humphrey-woos-labor-vote-hails-mccarthys-backing-on-tour-of.html","1968-10-30T05:00:00+0000","Hubert+Humphrey",1968
"164","https://www.nytimes.com/1968/10/30/archives/the-mccarthy-decision.html","1968-10-30T05:00:00+0000","Hubert+Humphrey",1968
"165","https://www.nytimes.com/1968/10/30/archives/humphreys-land-is-called-a-gift-newspaper-says-dairyman-donated.html","1968-10-30T05:00:00+0000","Hubert+Humphrey",1968
"166","https://www.nytimes.com/1968/10/29/archives/gop-tv-commercial-evokes-protests-on-image-of-humphrey.html","1968-10-29T05:00:00+0000","Hubert+Humphrey",1968
"167","https://www.nytimes.com/1968/10/29/archives/humphrey-pleads-for-key-ohio-vote-in-push-for-upset-seeks-to-win.html","1968-10-29T05:00:00+0000","Hubert+Humphrey",1968
"168","https://www.nytimes.com/1968/10/29/archives/its-a-normal-year-in-worcester.html","1968-10-29T05:00:00+0000","Hubert+Humphrey",1968
"169","https://www.nytimes.com/1968/10/29/archives/johnsonian-washington-like-an-army-in-retreat.html","1968-10-29T05:00:00+0000","Hubert+Humphrey",1968
"170","https://www.nytimes.com/1968/10/29/archives/no-chance-on-humphrey.html","1968-10-29T05:00:00+0000","Hubert+Humphrey",1968
"171","https://www.nytimes.com/1968/10/29/archives/in-the-nation-the-year-of-the-protest.html","1968-10-29T05:00:00+0000","Hubert+Humphrey",1968
"172","https://www.nytimes.com/1968/10/29/archives/humphrey-backed.html","1968-10-29T05:00:00+0000","Hubert+Humphrey",1968
"173","https://www.nytimes.com/1968/10/29/archives/observer-humphrey-misses-the-signals.html","1968-10-29T05:00:00+0000","Hubert+Humphrey",1968
"174","https://www.nytimes.com/1968/10/28/archives/nixon-would-bar-forced-coalition-in-south-vietnam-he-asserts-it.html","1968-10-28T05:00:00+0000","Hubert+Humphrey",1968
"175","https://www.nytimes.com/1968/10/28/archives/fortune-endorses-nixons-candidacy.html","1968-10-28T05:00:00+0000","Hubert+Humphrey",1968
"176","https://www.nytimes.com/1968/10/28/archives/need-for-electoral-reform.html","1968-10-28T05:00:00+0000","Hubert+Humphrey",1968
"177","https://www.nytimes.com/1968/10/28/archives/hazy-prospects-confront-bonds-outcome-of-vietnam-talks-still-seen.html","1968-10-28T05:00:00+0000","Hubert+Humphrey",1968
